"shapeid","x","y"
"348","103.7566218","1.3436516"
"348","103.7566664","1.343669"
"348","103.7566432","1.3437535"
"348","103.7565976","1.3437267"
"348","103.7564769","1.3437615"
"349","103.7558269","1.3434143"
"349","103.7559342","1.3433794"
"349","103.7559771","1.3433982"
"349","103.7560056","1.343547"
"349","103.7561139","1.3435939"
"349","103.7562373","1.3435457"
"349","103.7562158","1.3434813"
"349","103.7562989","1.3434331"
"349","103.7563445","1.3434652"
"349","103.7563677","1.3435846"
"349","103.7563499","1.3436234"
"349","103.7560495","1.343728"
"349","103.756012","1.3437012"
"349","103.7560039","1.3436798"
"349","103.7559556","1.3436368"
"349","103.7558698","1.3436503"
"349","103.7558027","1.3434974"
"349","103.7558269","1.3434143"
"350","103.7551224","1.3435202"
"350","103.7550848","1.3434961"
"350","103.7550607","1.3434103"
"350","103.7550688","1.343362"
"350","103.7552592","1.3432762"
"350","103.7552967","1.3433111"
"350","103.7552941","1.3433888"
"350","103.7553504","1.3434183"
"350","103.7553826","1.3433754"
"350","103.755438","1.3433794"
"350","103.7555113","1.3435658"
"350","103.7554818","1.343598"
"350","103.7553879","1.3436328"
"350","103.7553289","1.3436194"
"350","103.7552941","1.3435712"
"350","103.7553343","1.3435229"
"350","103.7552485","1.3434585"
"350","103.7551975","1.3434693"
"350","103.7551992","1.3435028"
"350","103.7551224","1.3435202"
"351","103.7545664","1.3432293"
"351","103.7546549","1.3435215"
"351","103.7547327","1.3435296"
"351","103.754738","1.3434786"
"351","103.7548212","1.3435135"
"351","103.7547836","1.3435537"
"351","103.7548308","1.3436033"
"351","103.7550304","1.3435376"
"351","103.755041","1.3435001"
"351","103.7550116","1.3434116"
"351","103.7549848","1.3433714"
"351","103.7548775","1.3433848"
"351","103.7548775","1.3434384"
"351","103.7548346","1.3434465"
"351","103.7547649","1.3434116"
"351","103.7547059","1.3432775"
"351","103.7547595","1.3432534"
"351","103.7547273","1.3431703"
"351","103.7546978","1.3431703"
"351","103.7545798","1.3431864"
"351","103.7545664","1.3432293"
"352","103.7575703","1.3437951"
"352","103.7575774","1.3438527"
"352","103.7576079","1.3438594"
"352","103.7576311","1.343909"
"352","103.7576472","1.3439975"
"352","103.7577205","1.3439854"
"352","103.7577956","1.3439988"
"352","103.7577956","1.3440498"
"352","103.7578385","1.344082"
"352","103.758029","1.3440096"
"352","103.758029","1.3439345"
"352","103.7580075","1.3438701"
"352","103.75797","1.3438433"
"352","103.7578868","1.3438675"
"352","103.7577742","1.3438192"
"352","103.7577581","1.3437414"
"352","103.7577071","1.3437414"
"352","103.7576025","1.3437629"
"352","103.7575703","1.3437951"
"353","103.7573752","1.3433111"
"353","103.7573591","1.3433513"
"353","103.7573984","1.3434786"
"353","103.7574476","1.3434961"
"353","103.7575218","1.3434652"
"353","103.7575522","1.3434076"
"353","103.7576515","1.3434371"
"353","103.7577185","1.3435792"
"353","103.7576568","1.3436114"
"353","103.7576675","1.3436999"
"353","103.75774","1.3437079"
"353","103.7578517","1.3436529"
"353","103.7577373","1.3433325"
"353","103.757697","1.343354"
"353","103.7576917","1.3433325"
"353","103.7576622","1.3433325"
"353","103.7575871","1.3433432"
"353","103.7576183","1.343299"
"353","103.7575629","1.343236"
"353","103.7574878","1.3432842"
"353","103.7573752","1.3433111"
"354","103.7568005","1.3430898"
"354","103.7568345","1.3430483"
"354","103.7569266","1.3430228"
"354","103.7569775","1.3430362"
"354","103.7570017","1.343122"
"354","103.7569507","1.3431461"
"354","103.7569936","1.3433231"
"354","103.7570839","1.3433325"
"354","103.7571546","1.343307"
"354","103.757151","1.3432708"
"354","103.7572216","1.3432427"
"354","103.7572699","1.3432829"
"354","103.7573075","1.3433633"
"354","103.757294","1.3434197"
"354","103.7570875","1.3434974"
"354","103.7570687","1.3434733"
"354","103.7570634","1.3434411"
"354","103.7570007","1.3434129"
"354","103.7569239","1.3434116"
"354","103.7568622","1.3432614"
"354","103.75683","1.3431595"
"354","103.7568005","1.3430898"
"355","103.7564447","1.3434371"
"355","103.7564957","1.3434559"
"355","103.7566128","1.3433982"
"355","103.7565922","1.3433057"
"355","103.7565359","1.3433111"
"355","103.7565145","1.3432547"
"355","103.7565493","1.3431528"
"355","103.756594","1.3431381"
"355","103.7566352","1.3432038"
"355","103.7567174","1.3431783"
"355","103.7566861","1.3430456"
"355","103.7566459","1.3430054"
"355","103.7564501","1.343067"
"355","103.7564501","1.3431448"
"355","103.7564796","1.3431689"
"355","103.7564715","1.3432092"
"355","103.7564313","1.3432011"
"355","103.7563804","1.3432467"
"355","103.7563964","1.3433325"
"355","103.7564313","1.3433781"
"355","103.7564447","1.3434371"
"356","103.755624","1.3432011"
"356","103.7555891","1.343177"
"356","103.7555811","1.3431528"
"356","103.7556186","1.3431233"
"356","103.7556106","1.3430858"
"356","103.7555703","1.3431019"
"356","103.7555569","1.3430724"
"356","103.7555703","1.3430241"
"356","103.7556213","1.3429866"
"356","103.7557527","1.3429544"
"356","103.7558117","1.3429839"
"356","103.7558162","1.3430174"
"356","103.7557554","1.343059"
"356","103.7558359","1.3430939"
"356","103.7558573","1.3430429"
"356","103.7559136","1.3430241"
"356","103.7559888","1.3432252"
"356","103.75597","1.3432735"
"356","103.7558734","1.3433003"
"356","103.7558225","1.3432842"
"356","103.7557849","1.3432279"
"356","103.7558225","1.3431904"
"356","103.755801","1.3431448"
"356","103.7557178","1.3431073"
"356","103.7556991","1.3431663"
"356","103.755624","1.3432011"
"357","103.7550732","1.3429236"
"357","103.7550785","1.3429853"
"357","103.7551054","1.3429987"
"357","103.7551152","1.3430322"
"357","103.7551054","1.3430657"
"357","103.7551473","1.3431287"
"357","103.7551939","1.3431327"
"357","103.7552502","1.3430442"
"357","103.7553146","1.3430657"
"357","103.7553012","1.3431247"
"357","103.7552583","1.3431542"
"357","103.7553038","1.3432025"
"357","103.755379","1.3431837"
"357","103.755497","1.3431354"
"357","103.7555131","1.3430818"
"357","103.7554755","1.3429853"
"357","103.7554433","1.3429692"
"357","103.7553655","1.3429906"
"357","103.7552458","1.3429586"
"357","103.7552609","1.3429236"
"357","103.7552368","1.3428807"
"357","103.7551885","1.3428592"
"357","103.7550732","1.3429236"
"358","103.7555801","1.3427949"
"358","103.7558796","1.3428579"
"358","103.7559127","1.3428968"
"358","103.7559637","1.3429102"
"358","103.7560227","1.3428646"
"358","103.7560516","1.3428856"
"358","103.7560817","1.3429075"
"358","103.7561622","1.3428914"
"358","103.75618","1.3428177"
"358","103.75613","1.3427707"
"358","103.7555452","1.3426474"
"358","103.7553253","1.3426608"
"358","103.7551885","1.3426983"
"358","103.7548988","1.3428565"
"358","103.7544135","1.3431166"
"358","103.7543759","1.3431944"
"358","103.7543893","1.3432454"
"358","103.7544618","1.3432695"
"358","103.7545074","1.3432427"
"358","103.7545358","1.3431931"
"358","103.754922","1.342992"
"358","103.7552529","1.342819"
"358","103.7554585","1.3427855"
"358","103.7555801","1.3427949"
"359","103.7579029","1.3444198"
"359","103.757868","1.3443743"
"359","103.7578868","1.3442992"
"359","103.7579297","1.344275"
"359","103.7579753","1.3441758"
"359","103.7581497","1.3438004"
"359","103.7581577","1.343669"
"359","103.757911","1.3432507"
"359","103.7578171","1.3431783"
"359","103.7575086","1.343114"
"359","103.7574577","1.343114"
"359","103.7574174","1.3431783"
"359","103.7573396","1.343173"
"359","103.7573048","1.3431354"
"359","103.7572887","1.3431059"
"359","103.7572672","1.3430898"
"359","103.7572163","1.3430925"
"359","103.7571653","1.3430657"
"359","103.7571519","1.3430067"
"359","103.7571868","1.3429531"
"359","103.7572672","1.3429343"
"359","103.7577876","1.3430013"
"359","103.7579932","1.3431046"
"359","103.7580656","1.3431716"
"359","103.7582641","1.34348"
"359","103.7583419","1.3437052"
"359","103.7583187","1.3438889"
"359","103.7582632","1.3439973"
"359","103.7581389","1.3442402"
"359","103.7580397","1.3443689"
"359","103.7580102","1.3444225"
"359","103.7579566","1.3444386"
"359","103.7579029","1.3444198"
"360","103.7569729","1.3454995"
"360","103.7565066","1.3449964"
"360","103.7567575","1.344764"
"360","103.7572237","1.3452671"
"360","103.7569729","1.3454995"
"361","103.7561701","1.3456526"
"361","103.756331","1.3457224"
"361","103.756551","1.3457733"
"361","103.7566368","1.3456366"
"361","103.7564329","1.3454623"
"361","103.7563149","1.3453845"
"361","103.7561701","1.3456526"
"362","103.756036","1.3457492"
"362","103.7558321","1.3456392"
"362","103.7558911","1.3455266"
"362","103.7561245","1.3456366"
"362","103.7561567","1.3456875"
"362","103.7561191","1.3457492"
"362","103.756036","1.3457492"
"363","103.7563069","1.3457814"
"363","103.7564973","1.3457894"
"363","103.7566824","1.3457653"
"363","103.7567387","1.3457706"
"363","103.7567548","1.3458913"
"363","103.7567146","1.3459181"
"363","103.7564946","1.3459369"
"363","103.7563071","1.3459294"
"363","103.756189","1.3459279"
"363","103.756272","1.3457948"
"363","103.7563069","1.3457814"
"364","103.7556605","1.3454086"
"364","103.755867","1.3455159"
"364","103.7559206","1.3454086"
"364","103.7556766","1.3452612"
"364","103.7556283","1.3453523"
"364","103.7556739","1.3453711"
"364","103.7556605","1.3454086"
"365","103.7560521","1.34517"
"365","103.7561379","1.3451432"
"365","103.7561701","1.3450869"
"365","103.7559341","1.3449447"
"365","103.7558831","1.3449823"
"365","103.7558402","1.3449555"
"365","103.7557973","1.3450386"
"365","103.7560521","1.34517"
"366","103.7557758","1.345296"
"366","103.7558375","1.3452665"
"366","103.7559121","1.3451055"
"366","103.7557973","1.3450466"
"366","103.7556873","1.3452477"
"366","103.7557758","1.345296"
"367","103.7567682","1.3456795"
"367","103.7565644","1.3455454"
"367","103.7563847","1.3453523"
"367","103.756264","1.3451593"
"367","103.756382","1.3450869"
"367","103.7564785","1.3452263"
"367","103.7565429","1.3453255"
"367","103.7566529","1.3454381"
"367","103.756846","1.3455749"
"367","103.7567682","1.3456795"
"368","103.7561386","1.3456345"
"368","103.7559627","1.345542"
"368","103.7561261","1.3452314"
"368","103.756302","1.345324"
"368","103.7561386","1.3456345"
"369","103.7530588","1.3454971"
"369","103.7534396","1.3454971"
"369","103.7534396","1.3453952"
"369","103.7530588","1.3453952"
"369","103.7530588","1.3454971"
"370","103.753504","1.3459369"
"370","103.7538553","1.3459449"
"370","103.7538553","1.3456258"
"370","103.7535013","1.3456285"
"370","103.753504","1.3459369"
"371","103.7530614","1.3453282"
"371","103.7539224","1.3453067"
"371","103.7538875","1.3446927"
"371","103.7530507","1.344934"
"371","103.7530614","1.3453282"
"372","103.7534118","1.3459111"
"372","103.7534137","1.3457556"
"372","103.7534727","1.3457564"
"372","103.7534708","1.3459118"
"372","103.7534118","1.3459111"
"373","103.7532442","1.3460973"
"373","103.7532337","1.3457312"
"373","103.7533699","1.3457274"
"373","103.753375","1.3459078"
"373","103.7533108","1.3459097"
"373","103.7533161","1.3460952"
"373","103.7532442","1.3460973"
"374","103.7529775","1.3463242"
"374","103.7529753","1.346116"
"374","103.7531829","1.3461138"
"374","103.7531834","1.3461591"
"374","103.7532404","1.3461585"
"374","103.75324","1.3461235"
"374","103.7534023","1.3461218"
"374","103.7534027","1.3461563"
"374","103.7534733","1.3461555"
"374","103.7534729","1.3461175"
"374","103.7536497","1.3461156"
"374","103.7536517","1.3463071"
"374","103.7534615","1.3463091"
"374","103.7534606","1.3462166"
"374","103.7534139","1.3462171"
"374","103.7534149","1.3463144"
"374","103.7532268","1.3463164"
"374","103.7532258","1.3462161"
"374","103.75317","1.3462167"
"374","103.7531712","1.3463222"
"374","103.7529775","1.3463242"
"375","103.7534805","1.3454965"
"375","103.7534791","1.3453973"
"375","103.7538531","1.345392"
"375","103.7538545","1.3454912"
"375","103.7534805","1.3454965"
"376","103.7524647","1.3452868"
"376","103.7527651","1.3452947"
"376","103.7527559","1.3456441"
"376","103.7528899","1.3456476"
"376","103.7529028","1.3451596"
"376","103.7524684","1.3451482"
"376","103.7524647","1.3452868"
"377","103.7514721","1.3463622"
"377","103.751467","1.3461907"
"377","103.7517929","1.3461811"
"377","103.751798","1.3463525"
"377","103.7514721","1.3463622"
"378","103.7524285","1.3456311"
"378","103.7524309","1.3454542"
"378","103.7525477","1.3454558"
"378","103.7525452","1.3456327"
"378","103.7524285","1.3456311"
"379","103.7522221","1.3461324"
"379","103.7522203","1.3459891"
"379","103.7524898","1.3459856"
"379","103.7524917","1.3461289"
"379","103.7522221","1.3461324"
"380","103.7532702","1.3457151"
"380","103.7532651","1.3456151"
"380","103.7530258","1.3456273"
"380","103.7530309","1.3457273"
"380","103.7532702","1.3457151"
"381","103.7514234","1.3461237"
"381","103.7519143","1.3461227"
"381","103.7519126","1.3453292"
"381","103.7514218","1.3453302"
"381","103.7514234","1.3461237"
"382","103.7525185","1.3460777"
"382","103.7525193","1.3459347"
"382","103.7525615","1.345935"
"382","103.7525623","1.3457925"
"382","103.752514","1.3457922"
"382","103.7525146","1.3456876"
"382","103.752925","1.34569"
"382","103.7529227","1.34608"
"382","103.7525185","1.3460777"
"383","103.7520473","1.3454304"
"383","103.7520479","1.3453285"
"383","103.7524152","1.3453306"
"383","103.7524146","1.3454325"
"383","103.7520473","1.3454304"
"384","103.7519822","1.3462623"
"384","103.7521646","1.3462631"
"384","103.7521665","1.3458206"
"384","103.7519841","1.3458199"
"384","103.7519822","1.3462623"
"385","103.7520402","1.3456479"
"385","103.7524158","1.3456519"
"385","103.7524129","1.3459266"
"385","103.752335","1.3459258"
"385","103.7523362","1.3458119"
"385","103.7520385","1.3458088"
"385","103.7520402","1.3456479"
"386","103.7570804","1.3437699"
"386","103.7570596","1.3436419"
"386","103.7572951","1.3436036"
"386","103.7573159","1.3437316"
"386","103.7570804","1.3437699"
"387","103.7580504","1.3465542"
"387","103.7580858","1.346472"
"387","103.758287","1.3465122"
"387","103.7582596","1.3466105"
"387","103.7581529","1.3465819"
"387","103.7581765","1.3467097"
"387","103.7585922","1.3466856"
"387","103.7586029","1.3468974"
"387","103.7585064","1.3469135"
"387","103.7585069","1.3468018"
"387","103.7580643","1.3468233"
"387","103.7580665","1.3466212"
"387","103.7580504","1.3465542"
"388","103.7576921","1.3461009"
"388","103.7579466","1.3462931"
"388","103.7578773","1.3464"
"388","103.757861","1.3465052"
"388","103.7580466","1.3465534"
"388","103.7580904","1.3464607"
"388","103.7579689","1.3464357"
"388","103.7580339","1.3463394"
"388","103.7580971","1.3463684"
"388","103.7581542","1.346282"
"388","103.7577492","1.3460146"
"388","103.7576921","1.3461009"
"389","103.7582918","1.3464007"
"389","103.7585433","1.3465494"
"389","103.7585809","1.3464858"
"389","103.7583294","1.3463371"
"389","103.7582918","1.3464007"
"390","103.7573477","1.3463558"
"390","103.7574254","1.3463021"
"390","103.7574335","1.3462646"
"390","103.7574496","1.3462539"
"390","103.7574737","1.3462539"
"390","103.7577714","1.3466051"
"390","103.7578337","1.3465712"
"390","103.7578573","1.3465864"
"390","103.757868","1.3466266"
"390","103.7578331","1.3466588"
"390","103.7582113","1.3470503"
"390","103.7582569","1.3471039"
"390","103.758147","1.3471816"
"390","103.7575333","1.3465605"
"390","103.7573477","1.3463558"
"391","103.7574598","1.3469394"
"391","103.7575295","1.3468723"
"391","103.75772","1.34706"
"391","103.7577173","1.3471914"
"391","103.7575483","1.347355"
"391","103.7573391","1.3473496"
"391","103.7571245","1.3471164"
"391","103.7572184","1.3470305"
"391","103.7574228","1.3472567"
"391","103.7574625","1.3472531"
"391","103.7576132","1.3471307"
"391","103.7574598","1.3469394"
"392","103.757412","1.3468867"
"392","103.7575166","1.3467955"
"392","103.7573852","1.3466427"
"392","103.757184","1.3466427"
"392","103.7570338","1.3467875"
"392","103.756999","1.3469859"
"392","103.7571036","1.3470905"
"392","103.7571948","1.347002"
"392","103.757125","1.3469376"
"392","103.7572972","1.3467696"
"392","103.757412","1.3468867"
"393","103.7531095","1.3471034"
"393","103.7541676","1.3469392"
"393","103.7541871","1.3470653"
"393","103.7531291","1.3472295"
"393","103.7531095","1.3471034"
"394","103.7530667","1.3468971"
"394","103.7541916","1.3467247"
"394","103.7541723","1.3465985"
"394","103.7530473","1.3467709"
"394","103.7530667","1.3468971"
"395","103.754213","1.3467013"
"395","103.7542382","1.3465689"
"395","103.7551319","1.3467386"
"395","103.7551067","1.346871"
"395","103.754213","1.3467013"
"396","103.7540856","1.3472255"
"396","103.7541244","1.3474562"
"396","103.7545453","1.3473853"
"396","103.754448","1.3468078"
"396","103.7543139","1.3468304"
"396","103.7543897","1.3472803"
"396","103.7542267","1.3473077"
"396","103.7542094","1.3472047"
"396","103.7540856","1.3472255"
"397","103.7552155","1.3469555"
"397","103.7552477","1.3468509"
"397","103.7553898","1.3468884"
"397","103.7554381","1.3470037"
"397","103.7553415","1.3472853"
"397","103.7551993","1.3473451"
"397","103.7545959","1.3471351"
"397","103.7546308","1.3470225"
"397","103.7552341","1.3472217"
"397","103.7553228","1.3470064"
"397","103.7552155","1.3469555"
"398","103.7520718","1.3468223"
"398","103.7520825","1.346707"
"398","103.751935","1.3467258"
"398","103.7518331","1.3468331"
"398","103.7518356","1.3471395"
"398","103.7519376","1.3472254"
"398","103.7526054","1.3472146"
"398","103.7526163","1.3470878"
"398","103.751961","1.3470907"
"398","103.7519672","1.3468277"
"398","103.7520718","1.3468223"
"399","103.7521813","1.346873"
"399","103.7521813","1.3467513"
"399","103.7528504","1.3467516"
"399","103.7528504","1.3468733"
"399","103.7521813","1.346873"
"400","103.7502105","1.3459776"
"400","103.7506397","1.3459696"
"400","103.7507255","1.3460661"
"400","103.7507362","1.346396"
"400","103.7506477","1.3464764"
"400","103.7500442","1.3464737"
"400","103.7500389","1.3463504"
"400","103.7506008","1.3463455"
"400","103.750606","1.3461145"
"400","103.7502159","1.3461117"
"400","103.7502105","1.3459776"
"401","103.7484197","1.3459396"
"401","103.748421","1.3458182"
"401","103.7492217","1.3458265"
"401","103.7492205","1.3459479"
"401","103.7484197","1.3459396"
"402","103.7482122","1.3445779"
"402","103.7481479","1.3444653"
"402","103.7482015","1.3443849"
"402","103.7482418","1.3443822"
"402","103.7482847","1.3444224"
"402","103.748396","1.3444203"
"402","103.7484322","1.3443902"
"402","103.7486159","1.3443934"
"402","103.748679","1.3444868"
"402","103.7486521","1.3445243"
"402","103.7485743","1.3445243"
"402","103.7485127","1.3446021"
"402","103.7482122","1.3445779"
"403","103.7476409","1.3449533"
"403","103.7479923","1.3449667"
"403","103.7481559","1.34472"
"403","103.748565","1.344742"
"403","103.7485878","1.3447898"
"403","103.7486843","1.3447898"
"403","103.7487755","1.3446959"
"403","103.7487406","1.3446423"
"403","103.7488667","1.3444599"
"403","103.7487313","1.3442406"
"403","103.7481385","1.3442272"
"403","103.7480647","1.3440953"
"403","103.7478488","1.3440743"
"403","103.7477375","1.3442535"
"403","103.7476248","1.3442615"
"403","103.7475162","1.344498"
"403","103.747425","1.3445436"
"403","103.7476409","1.3449533"
"404","103.7478094","1.344874"
"404","103.7479856","1.3447813"
"404","103.7477659","1.3443636"
"404","103.7475897","1.3444563"
"404","103.7478094","1.344874"
"405","103.7490121","1.3463258"
"405","103.7490142","1.346205"
"405","103.7497744","1.3462177"
"405","103.7497724","1.3463385"
"405","103.7490121","1.3463258"
"406","103.7500657","1.3457766"
"406","103.7500639","1.3459083"
"406","103.7496204","1.3459133"
"406","103.7495266","1.3458249"
"406","103.7495239","1.345546"
"406","103.7496593","1.3454071"
"406","103.7503289","1.345402"
"406","103.7504251","1.3455361"
"406","103.7497027","1.3455412"
"406","103.7496489","1.3456081"
"406","103.7496536","1.345782"
"406","103.7500657","1.3457766"
"407","103.748996","1.3467382"
"407","103.7497601","1.3467396"
"407","103.7497603","1.3466282"
"407","103.7489962","1.3466268"
"407","103.748996","1.3467382"
"408","103.7482416","1.345495"
"408","103.7483811","1.3453556"
"408","103.7484179","1.3453954"
"408","103.7490731","1.3454119"
"408","103.7491106","1.3453717"
"408","103.7492602","1.345516"
"408","103.749226","1.3455728"
"408","103.7482818","1.3455647"
"408","103.7482416","1.345495"
"409","103.748519","1.3465953"
"409","103.748617","1.3464698"
"409","103.7486708","1.3464779"
"409","103.7487674","1.3465905"
"409","103.7488611","1.3465931"
"409","103.7488851","1.3465344"
"409","103.7487377","1.3463844"
"409","103.7485501","1.3463763"
"409","103.7484161","1.346521"
"409","103.7484336","1.34659"
"409","103.7484268","1.3466565"
"409","103.7483417","1.3466596"
"409","103.7483444","1.3468176"
"409","103.748473","1.3469542"
"409","103.7485983","1.346994"
"409","103.7488155","1.3469967"
"409","103.7488804","1.3469248"
"409","103.7488814","1.3468318"
"409","103.7486392","1.3468393"
"409","103.7485103","1.3468258"
"409","103.748519","1.3465953"
"410","103.7479472","1.3458698"
"410","103.7480444","1.3457455"
"410","103.7480967","1.3457533"
"410","103.7481933","1.345866"
"410","103.7482888","1.3458687"
"410","103.7483136","1.345808"
"410","103.7481651","1.3456568"
"410","103.7479761","1.3456487"
"410","103.7478411","1.3457945"
"410","103.7478586","1.3458641"
"410","103.7478521","1.345929"
"410","103.7477668","1.3459321"
"410","103.7477695","1.3460922"
"410","103.7478988","1.3462296"
"410","103.7480248","1.3462696"
"410","103.7482429","1.3462723"
"410","103.7483087","1.3461994"
"410","103.7483096","1.3461042"
"410","103.748066","1.3461117"
"410","103.7479386","1.3460984"
"410","103.7479472","1.3458698"
"411","103.7506334","1.3453657"
"411","103.7510927","1.3453633"
"411","103.7510932","1.3454502"
"411","103.7509918","1.3454508"
"411","103.750993","1.3456703"
"411","103.7510775","1.3456699"
"411","103.751078","1.3457754"
"411","103.7506576","1.3457776"
"411","103.750657","1.3456616"
"411","103.7509032","1.3456603"
"411","103.7509022","1.3454643"
"411","103.7506339","1.3454658"
"411","103.7506334","1.3453657"
"412","103.7503156","1.3457115"
"412","103.7503197","1.3458295"
"412","103.7502045","1.3458334"
"412","103.7502004","1.3457154"
"412","103.7503156","1.3457115"
"413","103.7508527","1.3461722"
"413","103.7508464","1.3459861"
"413","103.7510901","1.3459778"
"413","103.7510965","1.3461639"
"413","103.7508527","1.3461722"
"414","103.7508547","1.3463444"
"414","103.7508537","1.3462079"
"414","103.7510865","1.3462063"
"414","103.7510874","1.3463428"
"414","103.7508547","1.3463444"
"415","103.7508359","1.3463768"
"415","103.7512269","1.3463664"
"415","103.751216","1.345959"
"415","103.750825","1.3459695"
"415","103.7508359","1.3463768"
"416","103.7499891","1.3468317"
"416","103.7501312","1.3468317"
"416","103.7501312","1.3466038"
"416","103.7499891","1.3466038"
"416","103.7499891","1.3468317"
"417","103.758491","1.3434391"
"417","103.7585573","1.343148"
"417","103.7582822","1.3430854"
"417","103.7582479","1.3432361"
"417","103.7584069","1.3432722"
"417","103.7583749","1.3434127"
"417","103.758491","1.3434391"
"418","103.7584879","1.3437279"
"418","103.758312","1.3434225"
"418","103.7581323","1.343161"
"418","103.7580891","1.3430262"
"418","103.7585577","1.343079"
"418","103.7586542","1.3431967"
"418","103.7584879","1.3437279"
"419","103.7560945","1.3469375"
"419","103.7561725","1.3467848"
"419","103.7559914","1.3466925"
"419","103.7559135","1.3468452"
"419","103.7560945","1.3469375"
"420","103.755705","1.3466357"
"420","103.7557819","1.3464825"
"420","103.7559616","1.3465727"
"420","103.7558847","1.3467259"
"420","103.755705","1.3466357"
"421","103.7562303","1.3463016"
"421","103.7563097","1.3461509"
"421","103.7564873","1.3462444"
"421","103.7564079","1.346395"
"421","103.7562303","1.3463016"
"422","103.7561179","1.3463214"
"422","103.7559387","1.3462319"
"422","103.7560178","1.3460738"
"422","103.756197","1.3461633"
"422","103.7561179","1.3463214"
"423","103.7561344","1.3465555"
"423","103.7561934","1.3464405"
"423","103.7559473","1.3463143"
"423","103.7558883","1.3464293"
"423","103.7561344","1.3465555"
"424","103.7465355","1.3466989"
"424","103.7466268","1.3467014"
"424","103.7467207","1.3465914"
"424","103.7468762","1.3467121"
"424","103.7468815","1.3469483"
"424","103.7465945","1.3469644"
"424","103.7465972","1.3471119"
"424","103.7469351","1.3470958"
"424","103.7470828","1.3469534"
"424","103.7470692","1.3467928"
"424","103.7468225","1.3464871"
"424","103.7466442","1.3464858"
"424","103.7465006","1.3466373"
"424","103.7465355","1.3466989"
"425","103.7464357","1.3468416"
"425","103.7463776","1.3467446"
"425","103.7459431","1.3470771"
"425","103.7459485","1.347246"
"425","103.746063","1.3472409"
"425","103.7460627","1.3471417"
"425","103.7464357","1.3468416"
"426","103.7409644","1.3474414"
"426","103.7417625","1.3470625"
"426","103.7417098","1.3469516"
"426","103.7409117","1.3473305"
"426","103.7409644","1.3474414"
"427","103.7426681","1.3473131"
"427","103.7426622","1.3474435"
"427","103.7428639","1.3474633"
"427","103.742998","1.3472836"
"427","103.7427781","1.3469672"
"427","103.7426681","1.3470396"
"427","103.7428553","1.347296"
"427","103.7428499","1.3473308"
"427","103.7426681","1.3473131"
"428","103.7417803","1.3470423"
"428","103.7417722","1.346919"
"428","103.7426144","1.3468573"
"428","103.742719","1.3469645"
"428","103.7426439","1.3470155"
"428","103.742601","1.3469672"
"428","103.7424669","1.3470021"
"428","103.7417803","1.3470423"
"429","103.7405142","1.3466506"
"429","103.7405583","1.3467866"
"429","103.7413038","1.3465451"
"429","103.7412597","1.3464092"
"429","103.7405142","1.3466506"
"430","103.7422563","1.346076"
"430","103.7422993","1.3462087"
"430","103.7430416","1.3459683"
"430","103.7429986","1.3458356"
"430","103.7422563","1.346076"
"431","103.740592","1.3459124"
"431","103.7409167","1.3458102"
"431","103.7408785","1.3456889"
"431","103.7407561","1.3457274"
"431","103.7407109","1.3455839"
"431","103.740403","1.3456809"
"431","103.7404372","1.3457895"
"431","103.7405428","1.3457562"
"431","103.740592","1.3459124"
"432","103.7400376","1.3467328"
"432","103.7403616","1.3466308"
"432","103.7403235","1.3465101"
"432","103.7402012","1.3465487"
"432","103.740156","1.3464052"
"432","103.7398487","1.3465019"
"432","103.7398827","1.3466098"
"432","103.7399884","1.3465766"
"432","103.7400376","1.3467328"
"433","103.7413764","1.346371"
"433","103.7414197","1.3465048"
"433","103.7421631","1.3462641"
"433","103.7421197","1.3461303"
"433","103.7413764","1.346371"
"434","103.7403275","1.3463146"
"434","103.7406499","1.3462131"
"434","103.7406124","1.3460941"
"434","103.74049","1.3461326"
"434","103.7404448","1.3459891"
"434","103.7401392","1.3460853"
"434","103.7401727","1.3461917"
"434","103.7402783","1.3461584"
"434","103.7403275","1.3463146"
"435","103.7410693","1.3460724"
"435","103.7411132","1.3462078"
"435","103.741858","1.3459665"
"435","103.7418142","1.3458312"
"435","103.7410693","1.3460724"
"436","103.7409551","1.3462534"
"436","103.7408513","1.3458941"
"436","103.7407282","1.3459296"
"436","103.7408321","1.346289"
"436","103.7409551","1.3462534"
"437","103.7436987","1.3464013"
"437","103.7439372","1.3459827"
"437","103.7440632","1.3460544"
"437","103.7438247","1.346473"
"437","103.7436987","1.3464013"
"438","103.7412139","1.3455926"
"438","103.7412166","1.3454425"
"438","103.7418791","1.3454612"
"438","103.7420803","1.3460136"
"438","103.7419489","1.3460538"
"438","103.741796","1.3456034"
"438","103.7412139","1.3455926"
"439","103.7424856","1.3455676"
"439","103.7424909","1.3454281"
"439","103.7431859","1.3454241"
"439","103.7432902","1.3457713"
"439","103.7431615","1.3458143"
"439","103.7430896","1.3455783"
"439","103.7424856","1.3455676"
"440","103.7409878","1.3457833"
"440","103.7412329","1.3456945"
"440","103.741187","1.3455678"
"440","103.7409419","1.3456566"
"440","103.7409878","1.3457833"
"441","103.7433785","1.3465045"
"441","103.7436628","1.3466546"
"441","103.7437301","1.3465326"
"441","103.7434858","1.3464026"
"441","103.7433188","1.345923"
"441","103.7431854","1.3459789"
"441","103.7433785","1.3465045"
"442","103.7425821","1.3462862"
"442","103.7429606","1.3461749"
"442","103.7430488","1.3464471"
